id,title,owner,access,status,reason,webmap,nested_appid,url
8334c7fb0757495a8e687c3bcd52af4d,MIT tour,StoryMaps,private,PASS,,845834dfcd924766bb9380e865c74a27,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=8334c7fb0757495a8e687c3bcd52af4d&webmap=845834dfcd924766bb9380e865c74a27
d79e17055aa14e119c9c6e8621b23a6a,Monuments Men: Recovering Europe's Plundered Art,StoryMaps,public,PASS,,ee03727216e64a0b82d6a2b624ad09ed,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=d79e17055aa14e119c9c6e8621b23a6a
357813b2b32347fea9171b344ba07c61,"More amazing travel, strategically planned to further Esri's support of the science community, including analytics, imagery, oceans, ecology, #scicomm, diversity and inclusion, women in tech. ",dwright_storymaps,private,PASS,,1373680576cd4e25a2e7bf92a97387d9,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=357813b2b32347fea9171b344ba07c61
e8c75a25931440da8605828c4ae5237b,MT custom html,mcooney.story,private,PASS,,709359d24e1744ddb8f7945aedd99eeb,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=e8c75a25931440da8605828c4ae5237b
3f63f847b0914ceebe44db624ecaac36,MT goog test,mcooney.story,public,PASS,,7d2281336fb949f988e67c7b41dd23db,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=3f63f847b0914ceebe44db624ecaac36
241067665c3842a7a997c7407d7a0599,MT Juxtapose,mcooney.story,public,PASS,,e2c8e31f72314752b7e7ed461164d715,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=241067665c3842a7a997c7407d7a0599
021bf6e59e6c4766ab2944dbba037441,MT no color field web map,mcooney.story,private,PASS,,466d3fbcfa3d47bf82d37433dc54bc67,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=021bf6e59e6c4766ab2944dbba037441
0179d359ee0d42269a1ccd095730a562,MT Test,sm_testing,public,PASS,,3240525745cf470c99c54610484c2e64,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=0179d359ee0d42269a1ccd095730a562
d175c07549574e0e800ee0152c08b738,MT test fs side panel,mcooney.story,private,PASS,,2dc7f197a3dd48c79476129c94adf8d9,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=d175c07549574e0e800ee0152c08b738
6c0e1ee6cea8445c936f094023bcb315,MT test fs side panel,mcooney.story,public,PASS,,2dc7f197a3dd48c79476129c94adf8d9,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=6c0e1ee6cea8445c936f094023bcb315
594495af3c864e27995e343df3f9a143,MT test fs side panel,mcooney.story,public,PASS,,2dc7f197a3dd48c79476129c94adf8d9,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=594495af3c864e27995e343df3f9a143
9f0a6bbfccc6452186bd1b0c74227e0e,MT text p test,mcooney.story,private,PASS,,5bc8eb91345845cb8b02bd897be079ee,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=9f0a6bbfccc6452186bd1b0c74227e0e
020dcfe4eff54787878962e0e96644aa,MT Upload pics,mcooney.story,private,PASS,,810ae0ead8d7410a818aed200ccf3b5b,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=020dcfe4eff54787878962e0e96644aa
1f2074fb36424dbabebc66fc1bf01fe5,MT with tel,mcooney.story,public,PASS,,a93cd5c739194d89a38c8b9c92713852,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=1f2074fb36424dbabebc66fc1bf01fe5
ca10c29392e7473e8ce3647e1b459ddf,MT-benchmark1,glazou2,public,PASS,,491980e025754cbd94a37bf97e42600e,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=ca10c29392e7473e8ce3647e1b459ddf
b1edb47b754f48dea561b1515b9b0557,MT-BENCHMARK2-APP,glazou2,public,PASS,,23ac4c53b41c47e0b6a725cdec043776,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=b1edb47b754f48dea561b1515b9b0557
fb1599041da44e3584cc94c04cdc92be,Music Map Tour,bock@esri.com_Story,public,PASS,,84f17645d2d149d5836cba2c99368f5d,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=fb1599041da44e3584cc94c04cdc92be
4d61518179aa47fa81add8e95fe52890,My CBC Tour,acarroll_storymaps,private,PASS,,df00b13d9bac4f1b9fe1bf211d12b958,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=4d61518179aa47fa81add8e95fe52890
a588331b669646dbbc0eaf9cf71dbca6,My tour,acarroll_storymaps,private,PASS,,22422ee5863340b6992ed42bbaf0a8e7,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=a588331b669646dbbc0eaf9cf71dbca6
6c0056d8c45a4963ad235cebf4d0cff4,My Trip to Redlands,StoryMaps,public,PASS,,8560797744f449d189da83846859f0e8,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=6c0056d8c45a4963ad235cebf4d0cff4
3d26a3a3c4b14da88f5f52a86832e081,my überfaves,mcooney.story,org,PASS,,bfa433a976e5409985e7be95a21dd72a,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=3d26a3a3c4b14da88f5f52a86832e081
2e408426b81e4349a708ff4153782e76,my überfaves,mcooney.story,private,PASS,,3f80cc8efe8e4aec928c18b5fdb12e49,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=2e408426b81e4349a708ff4153782e76
45487643d5404ca6b1635fa517f6533b,National Conservation Training Center,StoryMaps,public,PASS,,d8603539ee30461ca1b291cbef394346,,https://story.maps.arcgis.com/apps/MapTour/?appid=45487643d5404ca6b1635fa517f6533b
cd026eb2f54e42d2b1593405423d946a,National Hockey League Arenas,owen.storymaps,public,PASS,,538cce322d204df7b130d44ec461fb2a,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=cd026eb2f54e42d2b1593405423d946a
ef6f10039a3d469babc873c00aac1658,Near my office,StoryMaps,public,PASS,,a37cc3e7a17848fc90a2135fc6eb66da,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=ef6f10039a3d469babc873c00aac1658
22619a69e9c84602920bd00ace1b6121,New York trip,skitterman,private,PASS,,719686e280184c5f9da85f1122e8a9ab,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=22619a69e9c84602920bd00ace1b6121
13a3542ad71e47b5a91307193a340cf7,New York trip,skitterman,private,PASS,,8f96340513984c1ba379164397a88409,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=13a3542ad71e47b5a91307193a340cf7
571e38ef12864d6ba7f12fe9cb590b96,New York trip,skitterman,public,PASS,,74e6b4c08b064a07a55997544339020e,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=571e38ef12864d6ba7f12fe9cb590b96
527f37875076466c8f5bf1ac830d5222,New York trip,skitterman,private,PASS,,8d421aa6102b497f86f4b035af0daaa9,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=527f37875076466c8f5bf1ac830d5222
d066042f23bb4a5f8d7efdb1ab94ddb9,New York trip,skitterman,private,PASS,,5f6e9fd23e7c46f5ad92d1e50b4c02fb,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=d066042f23bb4a5f8d7efdb1ab94ddb9
6627d55ef80545acb1bd8b1379b18548,New York trip backwards,skitterman,private,PASS,,9c41333fbac445d89426f0048da862e6,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=6627d55ef80545acb1bd8b1379b18548
8263c678f8b249779a7cebfd7886550f,NYC Fall 2013,StoryMaps,private,PASS,,23b338fc9b08452b9435b4ce743db8fa,,https://story.maps.arcgis.com/apps/MapTour/?appid=8263c678f8b249779a7cebfd7886550f
5066aa2ae348454abf2f9efacdf53f40,NYC Fall 2013,StoryMaps,private,PASS,,413db7510495442d83db176d9ea29b2a,,https://story.maps.arcgis.com/apps/MapTour/?appid=5066aa2ae348454abf2f9efacdf53f40
24371c7db7e5490ca8cc62f1aac5d650,On the Brink: <font color='#cb1d1d' style='outline: none;'>The Sixth Great Extinction</font>,StoryMaps,public,PASS,,c63f50f3623b46e2a60c518f4b2bf058,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=24371c7db7e5490ca8cc62f1aac5d650
5d636a3c89ff446d9cec71d8553dc0a1,On the Road in North Dakota,storymapslegacy,org,PASS,,e33cd4cbd2de4d7da7ae39f6d6fdb872,,https://story.maps.arcgis.com/apps/MapTour/?appid=5d636a3c89ff446d9cec71d8553dc0a1
aa1bdcf0bd3041878498868b15cada17,On the Road in North Dakota,StoryMaps,private,PASS,,9b781aec884c4e259ef5c15c92b50850,,https://story.maps.arcgis.com/apps/MapTour/?appid=aa1bdcf0bd3041878498868b15cada17
7f668874b3fe443eb2b66843be59e905,Orbital rocket launch complexes,dasbury_storymaps,private,PASS,,bbadbdc298094809b73a6523853265db,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=7f668874b3fe443eb2b66843be59e905
f0d45090724c4964a3c4f6fe26a6e63b,Our Vacation,StoryMaps,public,PASS,,88b2d99ef16045569a1466a149941114,,https://story.maps.arcgis.com/apps/MapTour/?appid=f0d45090724c4964a3c4f6fe26a6e63b
537f643feb76475eafd1ff5f02fd900f,Out of Eden Walk Milestones,acarroll_storymaps,org,PASS,,b64b9915c84440859cf061f435c16b0f,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=537f643feb76475eafd1ff5f02fd900f
fb73842a8b994f69851acb73dfe871ad,Outing to a Veterans Day Concert,StoryMaps,public,PASS,,ffa8d0c3bc2044938977efbeb8c2c3d9,bf7540f427e046ac894a54a3205f07ca,https://story.maps.arcgis.com/apps/MapTour/?appid=bf7540f427e046ac894a54a3205f07ca
de5576908cd0436cba94a7b768efecd8,Pacific Ocean Science and Exploration,dwright_storymaps,public,PASS,,cb530d04876a4ec0b6f8ab3b40e36204,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=de5576908cd0436cba94a7b768efecd8&webmap=cb530d04876a4ec0b6f8ab3b40e36204
67490fe3c80149fb9e9b3435f92bf8a2,Palm Springs Map Tour,StoryMaps,public,PASS,,b627f8f11e0c4ce69d932309413927a1,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=67490fe3c80149fb9e9b3435f92bf8a2
749e1fb1ace044758d968cf8eea003ab,Palm Springs Map Tour,glazou2,public,PASS,,9f5c0d0d575b41c58cc87567c23c2bcb,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=749e1fb1ace044758d968cf8eea003ab
fd29eb8ee26a4589aff1548da8826ee1,Palm Springs Map Tour,glazou2,public,PASS,,31afc21028ec41b7b1cb2e069f2a443c,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=fd29eb8ee26a4589aff1548da8826ee1
e261d5f13b724134870074d797b2a874,Palm Springs Map Tour,glazou2,public,PASS,,cfb75f99c520471f80a4b19fe8db4093,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=e261d5f13b724134870074d797b2a874
ab300241d6274488b0954f19b1d25a03,"Palm Springs Map Tour
",StoryMaps,public,PASS,,fc3e844a668a4bb8b7f95de35e721d0d,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=ab300241d6274488b0954f19b1d25a03
e3deae1996024401ac4a9112030ccf49,Palm Springs Map Tour (demo),glazou2,public,PASS,,f06144a146464a9bbb39eb743ac35372,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=e3deae1996024401ac4a9112030ccf49
303ca1323af84b1183454ed35ca8bc1d,Palm Springs Map Tour (Integrated layout),StoryMaps,public,PASS,,5aba8d868f9044c1b74198c05f48b360,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=303ca1323af84b1183454ed35ca8bc1d
0f723a49145148ccaf1bd7444c5f1278,Palm Springs Map Tour integrated,mcooney.story,public,PASS,,fc3e844a668a4bb8b7f95de35e721d0d,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=0f723a49145148ccaf1bd7444c5f1278
159aa00a840e463bb91ca40fc38f3861,Palm Springs Map Tour SP,mcooney.story,public,PASS,,fc3e844a668a4bb8b7f95de35e721d0d,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=159aa00a840e463bb91ca40fc38f3861
7c4020cb4d524874a1e390c8fbfeac8e,Palm Springs Map Tour TEST,StoryMaps,public,PASS,,d56a4006522740a386fbeb3df883dd42,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=7c4020cb4d524874a1e390c8fbfeac8e
e38fa80cce274360b460639019a4d64d,Palm Springs Map Tour Three Panel,mcooney.story,public,PASS,,fc3e844a668a4bb8b7f95de35e721d0d,,https://storymaps.arcgis.com/stories/7fa4b1e738a1475fb9ab23920decf001
560eeb563fa348b7a91c6e2352bc4cd8,Paris Cafes,StoryMaps,public,PASS,,f445c7890bf14249a0ec8e28fdf2587d,,https://story.maps.arcgis.com/apps/MapTour/?appid=560eeb563fa348b7a91c6e2352bc4cd8
7545fdba857148b7b2a891aa03e48b3b,Paris Impressions,StoryMaps,public,PASS,,3bc34c9da79247e787eccb0e33e52f68,,https://story.maps.arcgis.com/apps/MapTour/?appid=7545fdba857148b7b2a891aa03e48b3b
393a423e2c4c4570a3f47f9bc6bb180a,Participation in Social Media as Academic Service,dwright_storymaps,public,PASS,,6b1e4f428ffa411b96b0e49d214ed17f,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=393a423e2c4c4570a3f47f9bc6bb180a&webmap=6b1e4f428ffa411b96b0e49d214ed17f
0db8417dd21944d5ad1f059f3f529f02,Photo Tour 6.28-Copy,mcooney.story,private,PASS,,f57b7f6b23604cafad76afeddabf565f,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=0db8417dd21944d5ad1f059f3f529f02
301ece70742f480f9a65b551a8c4be7a,Photo Tour 6.28-Copy,mcooney.story,private,PASS,,f57b7f6b23604cafad76afeddabf565f,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=301ece70742f480f9a65b551a8c4be7a
a4254a143c7b4f32b89a706314b809b5,Photographing the President in 50 States,dasbury_storymaps,shared,PASS,,568d9990c86442c78ea3c642f2a640e1,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=a4254a143c7b4f32b89a706314b809b5
85fab35a73e149dea8507f0c749165fa,Photographing the President in 50 States,StoryMaps,public,PASS,,a3344aa1bee54f47ac4190ae4bd33641,,https://story.maps.arcgis.com/apps/MapTour/?appid=85fab35a73e149dea8507f0c749165fa
98e54cbc3ec64cc9a15d9ec6cc9b6898,Photosynth Test,StoryMaps,org,PASS,,9dad491725b848698e21515a420dcbc5,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=98e54cbc3ec64cc9a15d9ec6cc9b6898
a9381704e4d94ed0975d4801d9bf325e,Planet Hunter!,dasbury_storymaps,public,PASS,,817b3e36f52a4d67920c9aaab8cec1bb,,https://story.maps.arcgis.com/apps/MapTour/?appid=a9381704e4d94ed0975d4801d9bf325e
a4b1145abca9441fb7afd4527d5c4beb,Planet Hunter!,mystories,private,PASS,,817b3e36f52a4d67920c9aaab8cec1bb,,https://story.maps.arcgis.com/apps/MapTour/?appid=a9381704e4d94ed0975d4801d9bf325e
ddb9c949f14c467190d04666e8ba9232,practice,tess.storymaps,private,PASS,,0d61b9385e6c4bcb859bca1b2646f913,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=ddb9c949f14c467190d04666e8ba9232
06f84979bb174ad5a3b4b618669c4a0b,Rebirth of the Burbs: Carmel Indiana's Arts and Design District,StoryMaps,public,PASS,,7556970b49324fd0b8ff8e414a8e362d,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=06f84979bb174ad5a3b4b618669c4a0b&webmap=7556970b49324fd0b8ff8e414a8e362d
f74f0be44eab45178ad2cd7f5d968ace,Roosevelt Island Bird Walk,StoryMaps,private,PASS,,ab7aa271fd6c4727993d71478c8ccdcb,,https://story.maps.arcgis.com/apps/MapTour/?appid=f74f0be44eab45178ad2cd7f5d968ace&webmap=ab7aa271fd6c4727993d71478c8ccdcb
01bd00fc7cc045c28227d29677d2b3dd,"Roosevelt Island May 7, 2014",StoryMaps,public,PASS,,7237c1d8318b4d36a4c7184c2b8fae2e,,https://story.maps.arcgis.com/apps/MapTour/?appid=01bd00fc7cc045c28227d29677d2b3dd
8d9acc0aae184f2eb048dd3665b515a7,RUPERT MJ SNAP2MAP Test 3,StoryMaps,public,PASS,,d85c4a1b6bcc4819811c4cea56a98199,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=8d9acc0aae184f2eb048dd3665b515a7
95d0b7f440bf40b0b8a02385d1f0ec93,Rupert's Winter Hike in Mammoth,dasbury_storymaps,private,PASS,,69eb3311431743f38faf45f24994db9b,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=95d0b7f440bf40b0b8a02385d1f0ec93
07eda9b5a6a942e6b9f987bdef1e4029,Rupert's Winter Hike in Mammoth,dasbury_storymaps,public,PASS,,4755b20e4b494e7e84ebddbeb79fdf0e,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=07eda9b5a6a942e6b9f987bdef1e4029
e2d6dbb7547d4fc3bcf31554c4cf53f4,SA,mcooney.story,public,PASS,,51655875f18b43e39350e08ce98dfbbf,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=e2d6dbb7547d4fc3bcf31554c4cf53f4
881c89199d2b459283bdb76b41e2b8b3,saddsadsa,mcooney.story,private,PASS,,59a56849f5c04ff3bd9bcf88e01fce9b,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=881c89199d2b459283bdb76b41e2b8b3
1a03d05eeb9d4115b4496c1e9fb2ae1f,San Diego,mcooney.story,public,PASS,,e0ca6cada4d04fe49c18ce447f1a21f0,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=1a03d05eeb9d4115b4496c1e9fb2ae1f
b0940c7225714cb39e7e985b2db14d7a,San Diego Design,mcooney.story,private,PASS,,f4cbb506673d4cc398af99fdb0547205,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=b0940c7225714cb39e7e985b2db14d7a
0c99ddb9257f45b591cdd027627c54d1,San Diego Designtest h2,mcooney.story,private,PASS,,f4f5d33a742341f29f712f35845c0e17,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=0c99ddb9257f45b591cdd027627c54d1
5d8df802450944a6a048d428738d6c06,San Diego Fun,mcooney.story,private,PASS,,ee3139f2cc1e474ca3f818b335a6dc36,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=5d8df802450944a6a048d428738d6c06
20d2cf8832d3487591728c95203594bf,San Diego Map Tour,StoryMapsTeam15,private,PASS,,9bf01a8a703e4bd58788224d385d5d8b,,https://story.maps.arcgis.com/apps/MapTour/?appid=20d2cf8832d3487591728c95203594bf
a0d08e118109458598b77509d744120a,San Diego Popular Places Tour,owen.storymaps,public,PASS,,a0d2f73a281c41bca94ddfa9edc33a35,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=a0d08e118109458598b77509d744120a
1a5d699f912e460c8f311e3da6a18329,San Diego Transportation Innovations,StoryMaps,public,PASS,,bd613b2310324da89f02eb1a74de89f0,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=1a5d699f912e460c8f311e3da6a18329
4ef59dfcfff040aba6ba492f0efc4121,San Diego Walking Tour,mystories,private,PASS,,bd5651a615b24dc09687241a5328c6f0,,https://story.maps.arcgis.com/apps/MapTour/?appid=4ef59dfcfff040aba6ba492f0efc4121
2e29169ec2a8458abc910756804feedd,Selfies in Paris,StoryMaps,public,PASS,,12dcb330be854f0ca3533b3a57b2456f,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=2e29169ec2a8458abc910756804feedd
05b343566cdf42df824b3f11d2ae2d46,"Seven Bridges in Parke County, Indiana",StoryMaps,private,PASS,,258dce0b9bd046b39d460bfc9f14e95a,,https://story.maps.arcgis.com/apps/MapTour/?appid=05b343566cdf42df824b3f11d2ae2d46
9c738119bfc84115b76a02471ef8a347,Seven Wonders: Engineering Feats,StoryMaps,public,PASS,,022199da8af44646bfc835ffa3dc248b,,https://storymaps.esri.com/stories/2018/wonders-engineering/
e8126f05d4a143d987b37189b4f5a3b5,Seven Wonders: Natural World,StoryMaps,public,PASS,,15696787bf8347af9574b2f2738f3c33,,https://storymaps.esri.com/stories/2018/wonders-nature/
dc6b73b9993741d891793c113d5ac7e7,Seven Wonders: The Ancient List,andria.storymaps,public,PASS,,036084684e204cc48f545cff7cae2f6d,,https://storymaps.esri.com/stories/2018/wonders-ancient/
01b08a9c439d455c96db8b2dd4208bb4,Seven Wonders: The New List,StoryMaps,public,PASS,,c9b3fbf0dac84a55a69e940b8eeb7148,,https://storymaps.esri.com/stories/2018/wonders-new/
f75836ee36724d1f99d6189f39a4ce08,sheCodes panelist survey app,amandastanko.storymaps,private,PASS,,6aa5108225b14939902d4a5b5f268a01,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=f75836ee36724d1f99d6189f39a4ce08
91a98dbb5c2b4df8907ac83ad3f348f8,slurp,tess.storymaps,private,PASS,,bff2a12ea9914f3e8ae8bfd3914ef912,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=91a98dbb5c2b4df8907ac83ad3f348f8
a6c48d9b27af4b2d985fd86a3df5102e,SMART Test San Diego,acarroll_storymaps,public,PASS,,be6caf9b2f2249b68c7529769fd917fc,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=a6c48d9b27af4b2d985fd86a3df5102e
b45330553e8f46bda92848beea42326d,Smithsonian Journeys: The Trans-Siberian Express,StoryMaps,org,PASS,,8c559188031443adb9c61bb511da5b2c,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=b45330553e8f46bda92848beea42326d&webmap=8c559188031443adb9c61bb511da5b2c
d5b2c90d8a53466f9c3efb0f25d13325,"Some Places to Eat in San Diego, California",StoryMaps,public,PASS,,a2b7ddbc37d7462090353522e10b1b4a,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=d5b2c90d8a53466f9c3efb0f25d13325
d1ef0471365e400ebb540472b477871e,"Some Places to Go in San Diego, California",StoryMaps,public,PASS,,1f5c8f1d722b4faaa003ed122de3ae56,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=d1ef0471365e400ebb540472b477871e
517225dbbad4491a95a7c51618322a6e,"Story Maps as an Effective Social Medium for Data Synthesis, Communication, and Dissemination",dwright_storymaps,public,PASS,,c6bd8e121c8c4944af648119a050326e,,https://storymaps.arcgis.com/stories/306d36bc7cde4222ba56326e8c7b05c3
d6fec114c0ee4e6d986a6d11d9182e43,Team Expedition to San Jacinto,StoryMaps,private,PASS,,80f8aa2d59ab48c88d4387273fb9f163,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=0190d356b4c14e07bdc04abb8b476720&webmap=80f8aa2d59ab48c88d4387273fb9f163
0190d356b4c14e07bdc04abb8b476720,Team Expedition to San Jacinto,StoryMaps,public,PASS,,80f8aa2d59ab48c88d4387273fb9f163,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=0190d356b4c14e07bdc04abb8b476720&webmap=80f8aa2d59ab48c88d4387273fb9f163
be6e4c62ecea4410aabd1e8e73d3e726,Tech Titans of Silicon Valley,acarroll_storymaps,private,PASS,,599410b449f343aa9b23844c4efc7fee,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=be6e4c62ecea4410aabd1e8e73d3e726
8ccd0ed43503466e84fb956dc0eeae29,Tert 44,glazou2,public,PASS,,e28a47d405d94b408320bf7abf1c8ea1,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=8ccd0ed43503466e84fb956dc0eeae29
c15ce2ad1acc4398a05678cb0e9d324e,Test,glazou2,public,PASS,,2a8a97171a8f4082b6cb292c959a2d42,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=c15ce2ad1acc4398a05678cb0e9d324e
db14be1ed93a4383a30673e8ca04cd28,Test,glazou2,public,PASS,,f2ae473fc6b4424f883795e066ab88ad,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=db14be1ed93a4383a30673e8ca04cd28
20a030c40a884ae3b0aa43ff574b1d58,Test,glazou2,public,PASS,,8c5f0d646bae4f8fbe68387d79c1efa9,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=20a030c40a884ae3b0aa43ff574b1d58
605d7844534f4003b90c41a7b9585a6f,Test,glazou2,public,PASS,,18802dab9f4c4065b6093365b8918c30,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=605d7844534f4003b90c41a7b9585a6f
290f13e0b40e4d128dec75aba6862192,test char MT,mcooney.story,private,PASS,,8f55076899664f4fb75e6baa38bd1ccc,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=290f13e0b40e4d128dec75aba6862192
41e6ceb1890b43bcba1725282e9f6237,Test FS MT,mcooney.story,public,PASS,,30c1886b78034e889ad040e48faaae5e,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=41e6ceb1890b43bcba1725282e9f6237
a93d7e6d64b8464e981ce7593e2147cf,test ggrsgsg,mcooney.story,private,PASS,,57f41e8858fc4bcdb5f2bb5dc44ff6fd,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=a93d7e6d64b8464e981ce7593e2147cf
5535fef4b52048748d071c75724e2b4c,test MT AGS FS (erase),mcooney.story,public,PASS,,9ed98e28e28b4238b0b3bc064bccc457,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=5535fef4b52048748d071c75724e2b4c
ab7046d175ac4be2929b35b01fa5aa4a,test MT arrows,mcooney.story,private,PASS,,bd87f8af90bf4f069fe2d6625783e40a,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=ab7046d175ac4be2929b35b01fa5aa4a
6b2e7dda498e42ebb507ff3cf3317a2d,test youtube,mcooney.story,private,PASS,,58162a1413ca48e6baab11c077c16f10,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=6b2e7dda498e42ebb507ff3cf3317a2d
68f9cbaa5567445fbbce1b45f8943816,Test4,glazou2,public,PASS,,3f8b915a97ee48de96a5b6d376b3cf54,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=68f9cbaa5567445fbbce1b45f8943816
006f4f6329064670a82ba5248160dd40,testing https - tour,aravind.storymaps,private,PASS,,0b1fecf5ea0e44a2825978b994fd28e8,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=006f4f6329064670a82ba5248160dd40
4228c4f0419d422bb24dfd5d74a6042f,The 2016 Esri UC Selfie Map MAPTOUR,alison.storymaps,public,PASS,,9501a426f75846dca98fff857d9a5e38,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=4228c4f0419d422bb24dfd5d74a6042f
c50be5615f024cc482ccb88222a8719d,The Assassination of Abraham Lincoln,StoryMaps,public,PASS,,0d074bab3c1c44b68a3abb08e41ec3d7,,https://storymaps.arcgis.com/stories/799bea85c32e48fb93d6522f6af1f072
6607057ca77c4dbcb60b868b3ddb9e07,The UC Craze,testing_uc,private,PASS,,092c48dd0c9440ab97ad4d6b183d9c4f,,https://story.maps.arcgis.com/apps/MapTour/?appid=6607057ca77c4dbcb60b868b3ddb9e07
e88045ee56ae42d090470d3ca8287543,The Venues at Sochi,StoryMaps,public,PASS,,32342a21738c4cf8a0426aaba5076767,,https://story.maps.arcgis.com/apps/MapTour/?appid=e88045ee56ae42d090470d3ca8287543
53846bfeab9f4284a7a7b019eab69a5a,The Venues at Sochi,StoryMaps,org,PASS,,32342a21738c4cf8a0426aaba5076767,e88045ee56ae42d090470d3ca8287543,https://story.maps.arcgis.com/apps/MapTour/?appid=e88045ee56ae42d090470d3ca8287543
5cffae4b32674edaa51ccb0daf7d62d1,TourCSSFix,aravind.storymaps,private,PASS,,6852ca47c9f6435cbb38f0bd412285d8,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=5cffae4b32674edaa51ccb0daf7d62d1
